record_type,area_code,sec,subsection_code,airport_icao,icao_code,sub,vor_ident,navaid_icao_code,vor_frequency,navaid_class,vor_latitude,vor_longitude,dme_ident,dme_latitude,dme_longitude,station_declination,dme_elevation,figure_of_merit,ils_dme_bias,frequency_protection,datum_code,vor_name,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123,changed_field_count,changed_fields
S,PAC,D,,,,,BGN,VY,11490,VDL,N21101033,E094554135,,N21101033,E094554135,W0010,00210,1,,355,WGE,BAGAN,SPACD        BGN   VY111490VDL  N21101033E094554135    N21101033E094554135W0010002101  355WGEBAGAN                         ,S,Simulation application continuation,SPACD        BGN   VY2S    UU                                             W000700210                                       ,1,cont#2_1_123
S,PAC,D,,,,,BHL,RP,11620,VDU,N09342170,E123460340,,N09342170,E123460340,W0020,00100,1,,,WGE,PANGLAO,SPACD        BHL   RP111620VDU  N09342170E123460340    N09342170E123460340W0020001001     WGEPANGLAO                       ,S,Simulation application continuation,SPACD        BHL   RP2S    UU                                             W001900100                                       ,1,cont#2_1_123
S,PAC,D,,,,,BIK,RP,11360,VDH,N13065100,E123403510,,N13065100,E123403510,W0020,00100,2,,,WGE,BICOL,SPACD        BIK   RP111360VDH  N13065100E123403510    N13065100E123403510W0020001002     WGEBICOL                         ,S,Simulation application continuation,SPACD        BIK   RP2S    UN                                             W0026                                            ,1,cont#2_1_123
S,PAC,D,,,,,BKK,VT,11770,VDU,N13533680,E100354630,,N13533680,E100354630,W0010,00054,3,,,WGE,BANGKOK,SPACD        BKK   VT111770VDU  N13533680E100354630    N13533680E100354630W0010000543     WGEBANGKOK                       ,S,Simulation application continuation,SPACD        BKK   VT2S    UU                                             W0007                                            ,1,cont#2_1_123
S,PAC,D,,,,,BN,RP,11250,VDH,N08570750,E125290160,,N08570750,E125290160,W0010,00097,2,,,WGE,BUTUAN,SPACD        BN    RP111250VDH  N08570750E125290160    N08570750E125290160W0010000972     WGEBUTUAN                        ,S,Simulation application continuation,SPACD        BN    RP2S    UN                                             W001800097                                       ,1,cont#2_1_123
S,PAC,D,,,,,BRM,VT,11720,VDU,N15142240,E103153160,,N15142240,E103153160,W0000,00600,2,,,WGE,BURI RAM,SPACD        BRM   VT111720VDU  N15142240E103153160    N15142240E103153160W0000006002     WGEBURI RAM                      ,S,Simulation application continuation,SPACD        BRM   VT2S    UN                                             W0009                                            ,5,"vor_latitude,vor_longitude,dme_latitude,dme_longitude,primary_1_123"
S,PAC,D,,,,,BUT,VT,11080,VDU,N12400000,E101000170,,N12400000,E101000170,W0010,00033,2,,,WGE,U-TAPAO,SPACD        BUT   VT111080VDU  N12400000E101000170    N12400000E101000170W0010000332     WGEU-TAPAO                       ,S,Simulation application continuation,SPACD        BUT   VT2S    UN                                             W0006                                            ,5,"vor_latitude,vor_longitude,dme_latitude,dme_longitude,primary_1_123"
S,PAC,D,,,,,CHJ,RK,11050,TH,,,CHJ,N36423600,E127294200,W0069,00200,2,,349,U,CHEONGJU,SPACD        CHJ   RK111050 TH                     CHJ N36423600E127294200W0069002002  349U  CHEONGJU                      ,S,Simulation application continuation,SPACD        CHJ   RK2S    UY                                             W0088                                            ,1,cont#2_1_123
S,PAC,D,,,,,CHO,RK,10900,VDU,N36430490,E127293870,,N36430490,E127293870,W0090,00295,2,,199,WGE,CHEONGJU,SPACD        CHO   RK110900VDU  N36430490E127293870    N36430490E127293870W0090002952  199WGECHEONGJU                      ,S,Simulation application continuation,SPACD        CHO   RK2S    UU                                             W0087                                            ,2,"station_declination,primary_1_123"
S,PAC,D,,,,,CKH,PH,11390,VTHW,N21155440,W157421073,,N21155440,W157421073,E0110,00640,2,,,NAR,KOKO HEAD,SPACD        CKH   PH111390VTHW N21155440W157421073    N21155440W157421073E0110006402     NARKOKO HEAD                     ,S,Simulation application continuation,SPACD        CKH   PH2S    UN                                             E009300640                                       ,1,cont#2_1_123
S,PAC,D,,,,,CPN,VT,11000,VDU,N10424030,E099215610,,N10424030,E099215610,W0000,00018,2,,,WGE,CHUMPHON,SPACD        CPN   VT111000VDU  N10424030E099215610    N10424030E099215610W0000000182     WGECHUMPHON                      ,S,Simulation application continuation,SPACD        CPN   VT2S    UN                                             W0005                                            ,5,"vor_latitude,vor_longitude,dme_latitude,dme_longitude,primary_1_123"
S,PAC,D,,,,,DGT,RP,11410,V U,N09200440,E123182340,,,,E0020,,0,,,WGE,DUMAGUETE,SPACD        DGT   RP111410V U  N09200440E123182340                       E0020     0     WGEDUMAGUETE                     ,S,Simulation application continuation,SPACD        DGT   RP2S    UN                                             W001800013                                       ,2,"station_declination,primary_1_123"
S,PAC,D,,,,,DOC,RK,11650,VDL,N35541360,E128382900,,N35541360,E128382900,W0090,00098,1,,460,WGE,DONGCHON,SPACD        DOC   RK111650VDL  N35541360E128382900    N35541360E128382900W0090000981  460WGEDONGCHON                      ,S,Simulation application continuation,SPACD        DOC   RK2S    UN                                             W008600098                                       ,2,"station_declination,primary_1_123"
S,PAC,D,,,,,FKE,RJ,11345,VDH,N37132750,E140261351,,N37132750,E140261351,W0080,01313,2,,580,WGE,FUKUSHIMA,SPACD        FKE   RJ111345VDH  N37132750E140261351    N37132750E140261351W0080013132  580WGEFUKUSHIMA                     ,S,Simulation application continuation,SPACD        FKE   RJ2S    UU                                             W008301313                                       ,1,cont#2_1_123
S,PAC,D,,,,,GID,RC,11690,VDU,N22402050,E121290950,,N22402050,E121290950,W0040,00572,2,,510,WGE,LUDAO,SPACD        GID   RC111690VDU  N22402050E121290950    N22402050E121290950W0040005722  510WGELUDAO                         ,S,Simulation application continuation,SPACD        GID   RC2S    UY                                             W004500572                                       ,1,cont#2_1_123
S,PAC,D,,,,,HGE,RJ,11790,VDH,N34260159,E132552629,,N34260159,E132552629,W0080,01124,2,,315,WGE,HONGO (HIROSHIMA),SPACD        HGE   RJ111790VDH  N34260159E132552629    N34260159E132552629W0080011242  315WGEHONGO (HIROSHIMA)             ,S,Simulation application continuation,SPACD        HGE   RJ2S    UU                                             W0082                                            ,1,cont#2_1_123
S,PAC,D,,,,,HHN,VT,11330,VDH,N12380390,E099570420,,N12380390,E099570420,W0010,00033,2,,430,WGE,HUA HIN,SPACD        HHN   VT111330VDH  N12380390E099570420    N12380390E099570420W0010000332  430WGEHUA HIN                       ,S,Simulation application continuation,SPACD        HHN   VT2S    UN                                             W0006                                            ,7,"vor_latitude,vor_longitude,dme_latitude,dme_longitude,dme_elevation,primary_1_123,cont#2_1_123"
S,PAC,D,,,,,HTY,VT,11530,VDU,N06560280,E100231660,,N06560280,E100231660,W0000,00122,2,,,WGE,HAT YAI,SPACD        HTY   VT111530VDU  N06560280E100231660    N06560280E100231660W0000001222     WGEHAT YAI                       ,S,Simulation application continuation,SPACD        HTY   VT2S    UY                                             W0003                                            ,5,"vor_latitude,vor_longitude,dme_latitude,dme_longitude,primary_1_123"
S,PAC,D,,,,,HYD,RJ,11620,DH,,,HYD,N35152012,E139351487,,00502,2,,,WGE,YOKOSUKA,SPACD        HYD   RJ111620 DH                     HYD N35152012E139351487     005022     WGEYOKOSUKA                      ,S,Simulation application continuation,SPACD        HYD   RJ2S    UN                                             W0078                                            ,1,cont#2_1_123
S,PAC,D,,,,,IOO,RP,11630,VDH,N10500740,E122293150,,N10500740,E122293150,W0020,00200,2,,543,WGE,ILOILO,SPACD        IOO   RP111630VDH  N10500740E122293150    N10500740E122293150W0020002002  543WGEILOILO                        ,S,Simulation application continuation,SPACD        IOO   RP2S    UN                                             W0021                                            ,7,"vor_latitude,vor_longitude,dme_latitude,dme_longitude,station_declination,primary_1_123,cont#2_1_123"
S,PAC,D,,,,,ITE,RJ,11475,VDU,N34481974,E135241318,,N34481974,E135241318,W0070,00176,2,,273,WGE,ITAMI,SPACD        ITE   RJ111475VDU  N34481974E135241318    N34481974E135241318W0070001762  273WGEITAMI                         ,S,Simulation application continuation,SPACD        ITE   RJ2S    UU                                             W0081                                            ,1,cont#2_1_123
S,PAC,D,,,,,ITO,PH,11690,VTH,N19431690,W155003940,,N19431690,W155003940,E0110,00023,2,,,NAR,HILO,SPACD        ITO   PH111690VTH  N19431690W155003940    N19431690W155003940E0110000232     NARHILO                          ,S,Simulation application continuation,SPACD        ITO   PH2S    UY                                             E009300023                                       ,1,cont#2_1_123
S,PAC,D,,,,,KAN,RK,11190,TH,,,KAN,N37453000,E128570600,W0070,00018,2,,112,U,KANGNUNG,SPACD        KAN   RK111190 TH                     KAN N37453000E128570600W0070000182  112U  KANGNUNG                      ,S,Simulation application continuation,SPACD        KAN   RK2S    UY                                             W0092                                            ,1,cont#2_1_123
S,PAC,D,,,,,KBI,VT,11100,VDHW,N08062700,E098583900,,N08062700,E098583900,W0000,00089,2,,401,WGE,KRABI,SPACD        KBI   VT111100VDHW N08062700E098583900    N08062700E098583900W0000000892  401WGEKRABI                         ,S,Simulation application continuation,SPACD        KBI   VT2S    UN                                             W0004                                            ,7,"vor_latitude,vor_longitude,dme_latitude,dme_longitude,dme_elevation,frequency_protection,primary_1_123"
S,PAC,D,,,,,KEC,RJ,11290,VTHW,N33265187,E135474018,,N33265285,E135473840,W0080,00161,2,,515,WGE,KUSHIMOTO,SPACD        KEC   RJ111290VTHW N33265187E135474018    N33265285E135473840W0080001612  515WGEKUSHIMOTO                     ,S,Simulation application continuation,SPACD        KEC   RJ2S    UN                                             W0077                                            ,1,cont#2_1_123
S,PAC,D,,,,,KJT,RJ,11355,TU,,,KJT,N34001500,E134373200,W0070,00057,2,,,WGE,KOMATSUSHIMA,SPACD        KJT   RJ111355 TU                     KJT N34001500E134373200W0070000572     WGEKOMATSUSHIMA                  ,S,Simulation application continuation,SPACD        KJT   RJ2S    UU                                             W0080                                            ,1,cont#2_1_123
S,PAC,D,,,,,KKN,VT,11490,VDUW,N16281530,E102471680,,N16281530,E102471680,W0010,00659,1,,528,WGE,KHON KAEN,SPACD        KKN   VT111490VDUW N16281530E102471680    N16281530E102471680W0010006591  528WGEKHON KAEN                     ,S,Simulation application continuation,SPACD        KKN   VT2S    UU                                             W0010                                            ,7,"vor_latitude,vor_longitude,dme_latitude,dme_longitude,dme_elevation,primary_1_123,cont#2_1_123"
S,PAC,D,,,,,KLO,RP,11300,VDUA,N11410080,E122225980,,N11410080,E122225980,W0020,00100,0,,,WGE,KALIBO,SPACD        KLO   RP111300VDUA N11410080E122225980    N11410080E122225980W0020001000     WGEKALIBO                        ,S,Simulation application continuation,SPACD        KLO   RP2S    UN                                             W002200100                                       ,2,"station_declination,primary_1_123"
S,PAC,D,,,,,KMC,RJ,11200,VTH,N36234729,E136241531,,N36234736,E136241849,W0080,00018,2,,,WGE,KOMATSU,SPACD        KMC   RJ111200VTH  N36234729E136241531    N36234736E136241849W0080000182     WGEKOMATSU                       ,S,Simulation application continuation,SPACD        KMC   RJ2S    UY                                             W008600018                                       ,1,cont#2_1_123
S,PAC,D,,,,,KRT,VT,11370,VDU,N14550230,E102082330,,N14550230,E102082330,W0010,00729,1,,233,WGE,KHORAT (NAKHON RATCHASIMA),SPACD        KRT   VT111370VDU  N14550230E102082330    N14550230E102082330W0010007291  233WGEKHORAT (NAKHON RATCHASIMA)    ,S,Simulation application continuation,SPACD        KRT   VT2S    UU                                             W000800729                                       ,5,"vor_latitude,vor_longitude,dme_latitude,dme_longitude,primary_1_123"
S,PAC,D,,,,,KTE,RJ,10840,VDH,N34124499,E134012133,,N34124433,E134012027,W0070,00696,2,,,WGE,KAGAWA (TAKAMATSU),SPACD        KTE   RJ110840VDH  N34124499E134012133    N34124433E134012027W0070006962     WGEKAGAWA (TAKAMATSU)            ,S,Simulation application continuation,SPACD        KTE   RJ2S    UU                                             W008100696                                       ,1,cont#2_1_123
S,PAC,D,,,,,KUZ,RK,11280,VTUW,N35543731,E126364095,,N35543731,E126364095,W0070,00020,2,,279,WGE,KUNSAN,SPACD        KUZ   RK111280VTUW N35543731E126364095    N35543731E126364095W0070000202  279WGEKUNSAN                        ,S,Simulation application continuation,SPACD        KUZ   RK2S    UU                                             W008500020                                       ,7,"vor_latitude,vor_longitude,dme_latitude,dme_longitude,dme_elevation,primary_1_123,cont#2_1_123"
S,PAC,D,,,,,KWJ,RK,11410,TH,,,KWJ,N35072300,E126481000,W0080,00100,2,,386,WGE,GWANGJU,SPACD        KWJ   RK111410 TH                     KWJ N35072300E126481000W0080001002  386WGEGWANGJU                       ,S,Simulation application continuation,SPACD        KWJ   RK2S    UY                                             W0083                                            ,1,cont#2_1_123
S,PAC,D,,,,,KZT,RJ,11005,TU,,,KZT,N35234940,E139541619,W0070,00093,3,,,WGE,KISARAZU,SPACD        KZT   RJ111005 TU                     KZT N35234940E139541619W0070000933     WGEKISARAZU                      ,S,Simulation application continuation,SPACD        KZT   RJ2S    UU                                             W0078                                            ,1,cont#2_1_123
S,PAC,D,,,,,LNY,PH,11770,VTH,N20455221,W156580804,,N20455221,W156580804,E0110,01252,2,,,NAR,LANAI (LANAI CITY),SPACD        LNY   PH111770VTH  N20455221W156580804    N20455221W156580804E0110012522     NARLANAI (LANAI CITY)            ,S,Simulation application continuation,SPACD        LNY   PH2S    UY                                             E009301252                                       ,1,cont#2_1_123
S,PAC,D,,,,,LOB,VT,11680,TL,,,LOB,N14523433,E100393549,W0010,00123,1,,427,WGE,LOB (BANGKOK),SPACD        LOB   VT111680 TL                     LOB N14523433E100393549W0010001231  427WGELOB (BANGKOK)                 ,S,Simulation application continuation,SPACD        LOB   VT2S    UU                                             W0008                                            ,2,"station_declination,primary_1_123"
S,PAC,D,,,,,LOY,VT,11590,VDUW,N17264940,E101432320,,N17264940,E101432320,W0010,00859,0,,475,WGE,LOEI,SPACD        LOY   VT111590VDUW N17264940E101432320    N17264940E101432320W0010008590  475WGELOEI                          ,S,Simulation application continuation,SPACD        LOY   VT2S    UN                                             W001000859                                       ,5,"vor_latitude,vor_longitude,dme_latitude,dme_longitude,primary_1_123"
S,PAC,D,,,,,LSO,VY,11680,VDHW,N22585147,E097451519,,N22585147,E097451519,W0010,02545,1,,334,WGE,LASHIO,SPACD        LSO   VY111680VDHW N22585147E097451519    N22585147E097451519W0010025451  334WGELASHIO                        ,S,Simulation application continuation,SPACD        LSO   VY2S    UN                                             W0010                                            ,2,"frequency_protection,primary_1_123"
S,PAC,D,,,,,MAJ,PK,11670,DU,,,MAJ,N07035529,E171160787,,00007,1,,,WGE,MAJURO (MARSHALL IS.),SPACD        MAJ   PK111670 DU                     MAJ N07035529E171160787     000071     WGEMAJURO (MARSHALL IS.)         ,S,Simulation application continuation,SPACD        MAJ   PK2S    UY                                             E0086                                            ,3,"dme_longitude,dme_elevation,primary_1_123"
S,PAC,D,,,,,MBT,RP,11570,DT,,,MBT,N12220920,E123374980,,00055,0,,,WGE,MASBATE,SPACD        MBT   RP111570 DT                     MBT N12220920E123374980     000550     WGEMASBATE                       ,S,Simulation application continuation,SPACD        MBT   RP2S    UN                                             W0024                                            ,4,"dme_latitude,dme_longitude,primary_1_123,cont#2_1_123"
S,PAC,D,,,,,MCT,RP,11430,VDU,N10184880,E123591790,,N10184880,E123591790,W0020,00100,2,,,WGE,MACTAN (LAPU-LAPU),SPACD        MCT   RP111430VDU  N10184880E123591790    N10184880E123591790W0020001002     WGEMACTAN (LAPU-LAPU)            ,S,Simulation application continuation,SPACD        MCT   RP2S    UN                                             W0020                                            ,8,"navaid_class,vor_latitude,vor_longitude,dme_latitude,dme_longitude,station_declination,dme_elevation,primary_1_123"
S,PAC,D,,,,,MIA,VY,11630,VDH,N21424130,E095584445,,N21424130,E095584445,W0010,00322,2,,266,WGE,MANDALAY,SPACD        MIA   VY111630VDH  N21424130E095584445    N21424130E095584445W0010003222  266WGEMANDALAY                      ,S,Simulation application continuation,SPACD        MIA   VY2S    UN                                             W000800322                                       ,5,"vor_latitude,vor_longitude,dme_latitude,dme_longitude,primary_1_123"
S,PAC,D,,,,,MOE,RJ,10865,VDU,N34041575,E139334064,,N34041575,E139334064,W0060,00063,2,,,WGE,OYAMA,SPACD        MOE   RJ110865VDU  N34041575E139334064    N34041575E139334064W0060000632     WGEOYAMA                         ,S,Simulation application continuation,SPACD        MOE   RJ2S    UN                                             W0074                                            ,1,cont#2_1_123
S,PAC,D,,,,,MTS,RC,11270,DU,,,MTS,N26120400,E119580700,,00059,1,,253,WGE,MATSU,SPACD        MTS   RC111270 DU                     MTS N26120400E119580700     000591  253WGEMATSU                         ,S,Simulation application continuation,SPACD        MTS   RC2S    UU                                             W0051                                            ,1,cont#2_1_123
S,PAC,D,,,,,MUE,PH,11330,VDH,N19595300,W155401150,,N19595300,W155401150,E0110,02670,2,,,NAR,KAMUELA,SPACD        MUE   PH111330VDH  N19595300W155401150    N19595300W155401150E0110026702     NARKAMUELA                       ,S,Simulation application continuation,SPACD        MUE   PH2S    UY                                             E009302670                                       ,1,cont#2_1_123
S,PAC,D,,,,,MZE,RJ,11240,VDH,N31524342,E131261488,,N31524342,E131261488,W0070,00054,2,,,WGE,MIYAZAKI,SPACD        MZE   RJ111240VDH  N31524342E131261488    N31524342E131261488W0070000542     WGEMIYAZAKI                      ,S,Simulation application continuation,SPACD        MZE   RJ2S    UY                                             W007500054                                       ,1,cont#2_1_123
S,PAC,D,,,,,NGF,PH,11460,TH,,,NGF,N21272236,W157452446,E0100,00058,2,,,WGE,KANEOHE BAY (MOKAPU),SPACD        NGF   PH111460 TH                     NGF N21272236W157452446E0100000582     WGEKANEOHE BAY (MOKAPU)          ,S,Simulation application continuation,SPACD        NGF   PH2S    UU                                             E0093                                            ,1,cont#2_1_123
S,PAC,D,,,,,NJA,RJ,11510,TU,,,NJA,N35264400,E139271400,W0080,00211,2,,557,WGE,ATSUGI,SPACD        NJA   RJ111510 TU                     NJA N35264400E139271400W0080002112  557WGEATSUGI                        ,S,Simulation application continuation,SPACD        NJA   RJ2S    UY                                             W0079                                            ,1,cont#2_1_123
S,PAC,D,,,,,NKN,RC,11010,DH,,,NKN,N26093430,E119572600,,00375,2,,194,WGE,NANGAN (MATSU),SPACD        NKN   RC111010 DH                     NKN N26093430E119572600     003752  194WGENANGAN (MATSU)                ,S,Simulation application continuation,SPACD        NKN   RC2S    UU                                             W0051                                            ,1,cont#2_1_123
S,PAC,D,,,,,NKP,VT,11160,VDUW,N17231790,E104381810,,N17231790,E104381810,W0010,00600,1,,,WGE,NAKHON PHANOM,SPACD        NKP   VT111160VDUW N17231790E104381810    N17231790E104381810W0010006001     WGENAKHON PHANOM                 ,S,Simulation application continuation,SPACD        NKP   VT2S    UU                                             W0012                                            ,5,"vor_latitude,vor_longitude,dme_latitude,dme_longitude,primary_1_123"
S,PAC,D,,,,,NKR,VT,11020,VDU,N14564760,E102184040,,N14564760,E102184040,W0010,00738,0,,,WGE,NAKHON RATCHASIMA,SPACD        NKR   VT111020VDU  N14564760E102184040    N14564760E102184040W0010007380     WGENAKHON RATCHASIMA             ,S,Simulation application continuation,SPACD        NKR   VT2S    UN                                             W000800738                                       ,6,"vor_latitude,vor_longitude,dme_latitude,dme_longitude,station_declination,primary_1_123"
S,PAC,D,,,,,NKS,VT,11740,VDU,N08323000,E099564870,,N08323000,E099564870,W0000,00020,2,,401,WGE,NAKHON SI THAMMARAT,SPACD        NKS   VT111740VDU  N08323000E099564870    N08323000E099564870W0000000202  401WGENAKHON SI THAMMARAT           ,S,Simulation application continuation,SPACD        NKS   VT2S    UN                                             W0004                                            ,6,"vor_latitude,vor_longitude,dme_latitude,dme_longitude,dme_elevation,primary_1_123"
S,PAC,D,,,,,NPH,RK,10960,VTU,N35591090,E129243180,,N35591090,E129243180,W0080,00117,2,,498,WGE,NAVY (POHANG),SPACD        NPH   RK110960VTU  N35591090E129243180    N35591090E129243180W0080001172  498WGENAVY (POHANG)                 ,S,Simulation application continuation,SPACD        NPH   RK2S    UU                                             W008700117                                       ,1,cont#2_1_123
S,PAC,D,,,,,NTE,RJ,11145,VDH,N37172386,E136574648,,N37172386,E136574648,W0080,00793,3,,413,WGE,NOTO,SPACD        NTE   RJ111145VDH  N37172386E136574648    N37172386E136574648W0080007933  413WGENOTO                          ,S,Simulation application continuation,SPACD        NTE   RJ2S    UU                                             W0088                                            ,1,cont#2_1_123
S,PAC,D,,,,,NTW,VT,11630,VDU,N06313820,E101444250,,N06313820,E101444250,W0000,00026,1,,335,WGE,NARATHIWAT,SPACD        NTW   VT111630VDU  N06313820E101444250    N06313820E101444250W0000000261  335WGENARATHIWAT                    ,S,Simulation application continuation,SPACD        NTW   VT2S    UU                                             W0002                                            ,6,"vor_latitude,vor_longitude,dme_latitude,dme_longitude,dme_elevation,primary_1_123"
S,PAC,D,,,,,ONC,RO,11310,VTHW,N27255838,E128415627,,N27260015,E128415609,W0050,00218,2,,558,WGE,ERABU (OKIERABU I),SPACD        ONC   RO111310VTHW N27255838E128415627    N27260015E128415609W0050002182  558WGEERABU (OKIERABU I)            ,S,Simulation application continuation,SPACD        ONC   RO2S    UN                                             W0062                                            ,1,cont#2_1_123
S,PAC,D,,,,,OSE,RJ,10985,VDH,N34471587,E139215346,,N34471587,E139215346,W0070,00156,2,,437,WGE,MIHARA (OSHIMA),SPACD        OSE   RJ110985VDH  N34471587E139215346    N34471587E139215346W0070001562  437WGEMIHARA (OSHIMA)               ,S,Simulation application continuation,SPACD        OSE   RJ2S    UN                                             W007700156                                       ,1,cont#2_1_123
S,PAC,D,,,,,PAE,VT,11180,VDUW,N18080290,E100095850,,N18080290,E100095850,W0010,00535,0,,,WGE,PHRAE,SPACD        PAE   VT111180VDUW N18080290E100095850    N18080290E100095850W0010005350     WGEPHRAE                         ,S,Simulation application continuation,SPACD        PAE   VT2S    UN                                             W000900535                                       ,1,cont#2_1_123
S,PAC,D,,,,,PSN,RK,11400,VTUW,N35072100,E128595800,,N35072100,E128595800,W0080,01900,2,,514,WGE,BUSAN,SPACD        PSN   RK111400VTUW N35072100E128595800    N35072100E128595800W0080019002  514WGEBUSAN                         ,S,Simulation application continuation,SPACD        PSN   RK2S    UN                                             W0084                                            ,1,cont#2_1_123
S,PAC,D,,,,,PTK,RK,10820,VDTW,N36582356,E127005710,,N36582356,E127005710,W0070,00023,0,,,WGE,PYONGTAEK,SPACD        PTK   RK110820VDTW N36582356E127005710    N36582356E127005710W0070000230     WGEPYONGTAEK                     ,S,Simulation application continuation,SPACD        PTK   RK2S    UN                                             W008800023                                       ,2,"frequency_protection,primary_1_123"
S,PAC,D,,,,,PTN,VY,11560,VDH,N16483128,E094461038,,N16483128,E094461038,W0010,00037,2,,386,WGE,PATHEIN,SPACD        PTN   VY111560VDH  N16483128E094461038    N16483128E094461038W0010000372  386WGEPATHEIN                       ,S,Simulation application continuation,SPACD        PTN   VY2S    UN                                             W0007                                            ,1,cont#2_1_123
S,PAC,D,,,,,PUT,VT,11690,VDU,N08065030,E098182520,,N08065030,E098182520,W0000,00055,2,,,WGE,PHUKET,SPACD        PUT   VT111690VDU  N08065030E098182520    N08065030E098182520W0000000552     WGEPHUKET                        ,S,Simulation application continuation,SPACD        PUT   VT2S    UN                                             W0004                                            ,7,"vor_latitude,vor_longitude,dme_latitude,dme_longitude,station_declination,primary_1_123,cont#2_1_123"
S,PAC,D,,,,,RAN,VT,11340,VDU,N09464070,E098350140,,N09464070,E098350140,W0010,00059,3,,317,WGE,RANONG,SPACD        RAN   VT111340VDU  N09464070E098350140    N09464070E098350140W0010000593  317WGERANONG                        ,S,Simulation application continuation,SPACD        RAN   VT2S    UU                                             W0005                                            ,7,"vor_latitude,vor_longitude,dme_latitude,dme_longitude,dme_elevation,primary_1_123,cont#2_1_123"
S,PAC,D,,,,,ROT,VT,11120,VDU,N16070060,E103461950,,N16070060,E103461950,W0010,00449,2,,,WGE,ROI ET,SPACD        ROT   VT111120VDU  N16070060E103461950    N16070060E103461950W0010004492     WGEROI ET                        ,S,Simulation application continuation,SPACD        ROT   VT2S    UN                                             W0010                                            ,7,"vor_latitude,vor_longitude,dme_latitude,dme_longitude,dme_elevation,primary_1_123,cont#2_1_123"
S,PAC,D,,,,,RSE,RJ,11460,VDH,N45144438,E141111236,,N45144438,E141111236,W0100,00110,2,,429,WGE,RISHIRI,SPACD        RSE   RJ111460VDH  N45144438E141111236    N45144438E141111236W0100001102  429WGERISHIRI                       ,S,Simulation application continuation,SPACD        RSE   RJ2S    UU                                             W0106                                            ,1,cont#2_1_123
S,PAC,D,,,,,RYN,VT,11250,VDUW,N12464310,E101403520,,N12464310,E101403520,E0000,00016,1,,546,WGE,RAYONG,SPACD        RYN   VT111250VDUW N12464310E101403520    N12464310E101403520E0000000161  546WGERAYONG                        ,S,Simulation application continuation,SPACD        RYN   VT2S    UY                                             W0006                                            ,7,"vor_latitude,vor_longitude,dme_latitude,dme_longitude,dme_elevation,primary_1_123,cont#2_1_123"
S,PAC,D,,,,,SAJ,RP,11710,VDH,N12213710,E121023510,,N12213710,E121023510,W0020,00032,2,,,WGE,SAN JOSE,SPACD        SAJ   RP111710VDH  N12213710E121023510    N12213710E121023510W0020000322     WGESAN JOSE                      ,S,Simulation application continuation,SPACD        SAJ   RP2S    UN                                             W002300032                                       ,7,"vor_latitude,vor_longitude,dme_latitude,dme_longitude,station_declination,primary_1_123,cont#2_1_123"
S,PAC,D,,,,,SAV,VL,11350,VDU,N16334370,E104460000,,N16334370,E104460000,W0010,00459,1,,,WGE,SAVANNAKHET,SPACD        SAV   VL111350VDU  N16334370E104460000    N16334370E104460000W0010004591     WGESAVANNAKHET                   ,S,Simulation application continuation,SPACD        SAV   VL2S    UU                                             W001100459                                       ,1,cont#2_1_123
S,PAC,D,,,,,SBA,RP,11350,VDL,N14461060,E120133030,,N14461060,E120133030,W0030,00200,1,,,WGE,SUBIC BAY,SPACD        SBA   RP111350VDL  N14461060E120133030    N14461060E120133030W0030002001     WGESUBIC BAY                     ,S,Simulation application continuation,SPACD        SBA   RP2S    UU                                             W002700200                                       ,1,cont#2_1_123
S,PAC,D,,,,,SBG,VY,11470,VDH,N22551283,E093365999,,N22551283,E093365999,W0010,06134,2,,321,WGE,SURBUNG,SPACD        SBG   VY111470VDH  N22551283E093365999    N22551283E093365999W0010061342  321WGESURBUNG                       ,S,Simulation application continuation,SPACD        SBG   VY2S    UN                                             W0006                                            ,1,cont#2_1_123
S,PAC,D,,,,,SCH,RK,11100,VDU,N38085200,E128360400,,N38085200,E128360400,W0080,00100,1,,218,WGE,SOKCHO,SPACD        SCH   RK111100VDU  N38085200E128360400    N38085200E128360400W0080001001  218WGESOKCHO                        ,S,Simulation application continuation,SPACD        SCH   RK2S    UY                                             W009300100                                       ,1,cont#2_1_123
S,PAC,D,,,,,SDE,RJ,11630,VDH,N38081886,E140551734,,N38081886,E140551734,W0080,00054,2,,,WGE,SENDAI,SPACD        SDE   RJ111630VDH  N38081886E140551734    N38081886E140551734W0080000542     WGESENDAI                        ,S,Simulation application continuation,SPACD        SDE   RJ2S    UY                                             W008500054                                       ,1,cont#2_1_123
S,PAC,D,,,,,SHT,RJ,10820,TH,,,SHT,N35480700,E140003500,W0070,00122,2,,,WGE,SHIMOFUSA (MATSUDO),SPACD        SHT   RJ110820 TH                     SHT N35480700E140003500W0070001222     WGESHIMOFUSA (MATSUDO)           ,S,Simulation application continuation,SPACD        SHT   RJ2S    UY                                             W0079                                            ,2,"frequency_protection,primary_1_123"
S,PAC,D,,,,,SKN,VT,11420,VDU,N17125080,E104081240,,N17125080,E104081240,W0010,00528,2,,,WGE,SAKON NAKHON,SPACD        SKN   VT111420VDU  N17125080E104081240    N17125080E104081240W0010005282     WGESAKON NAKHON                  ,S,Simulation application continuation,SPACD        SKN   VT2S    UN                                             W0012                                            ,6,"vor_latitude,vor_longitude,dme_latitude,dme_longitude,dme_elevation,primary_1_123"
