record_type,area_code,sec,subsection_code,airport_icao,icao_code,sub,vor_ident,navaid_icao_code,vor_frequency,navaid_class,vor_latitude,vor_longitude,dme_ident,dme_latitude,dme_longitude,station_declination,dme_elevation,figure_of_merit,ils_dme_bias,frequency_protection,datum_code,vor_name,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123
S,EEU,D,,,,,ARK,UA,11300,VDH,N50190400,E067011800,,N50190400,E067011800,E0100,01300,2,,463,WGE,ARKALYK,SEEUD        ARK   UA111300VDH  N50190400E067011800    N50190400E067011800E0100013002  463WGEARKALYK                       ,S,Simulation application continuation,SEEUD        ARK   UA2S    UN                                             E010301300                                       
S,EEU,D,,,,,ARL,UA,11360,VDH,N46493200,E061370500,,N46493200,E061370500,E0090,00300,2,,383,WGE,ARALSK,SEEUD        ARL   UA111360VDH  N46493200E061370500    N46493200E061370500E0090003002  383WGEARALSK                        ,S,Simulation application continuation,SEEUD        ARL   UA2S    UN                                             E008900300                                       
S,EEU,D,,,,,ASB,UT,11450,VDHW,N38001139,E058200800,,N38001139,E058200800,E0050,00700,2,,317,WGE,ASHGABAT,SEEUD        ASB   UT111450VDHW N38001139E058200800    N38001139E058200800E0050007002  317WGEASHGABAT                      ,S,Simulation application continuation,SEEUD        ASB   UT2S    UN                                             E005300700                                       
S,EEU,D,,,,,AST,UA,11440,VDHW,N51000560,E071260040,,N51000560,E071260040,E0100,01200,2,,,WGE,ASTANA,SEEUD        AST   UA111440VDHW N51000560E071260040    N51000560E071260040E0100012002     WGEASTANA                        ,S,Simulation application continuation,SEEUD        AST   UA2S    UN                                             E009901200                                       
S,EEU,D,,,,,AST,UR,11610,VDHW,N46165230,E048003300,,N46165230,E048003300,E0090,-0100,2,,597,WGE,ASTRAKHAN,SEEUD        AST   UR111610VDHW N46165230E048003300    N46165230E048003300E0090-01002  597WGEASTRAKHAN                     ,S,Simulation application continuation,SEEUD        AST   UR2S    UN                                             E0088-0100                                       
S,EEU,D,,,,,ATA,UA,11640,VDH,N43222940,E077050700,,N43222940,E077050700,E0050,02200,2,,573,WGE,ALMATY,SEEUD        ATA   UA111640VDH  N43222940E077050700    N43222940E077050700E0050022002  573WGEALMATY                        ,S,Simulation application continuation,SEEUD        ATA   UA2S    UU                                             E005202200                                       
S,EEU,D,,,,,ATR,UA,11230,VDHW,N47083820,E051480540,,N47083820,E051480540,E0090,00001,2,,429,WGE,ATYRAU,SEEUD        ATR   UA111230VDHW N47083820E051480540    N47083820E051480540E0090000012  429WGEATYRAU                        ,S,Simulation application continuation,SEEUD        ATR   UA2S    UN                                             E009300001                                       
S,EEU,D,,,,,BAK,UB,11500,VDHW,N40251480,E050035030,,N40251480,E050035030,E0060,00100,2,,369,WGE,BAKU,SEEUD        BAK   UB111500VDHW N40251480E050035030    N40251480E050035030E0060001002  369WGEBAKU                          ,S,Simulation application continuation,SEEUD        BAK   UB2S    UN                                             E006500100                                       
S,EEU,D,,,,,BAN,UN,11180,VDHW,N53222280,E083344370,,N53222280,E083344370,E0070,00787,2,,,WGE,BARNAUL,SEEUD        BAN   UN111180VDHW N53222280E083344370    N53222280E083344370E0070007872     WGEBARNAUL                       ,S,Simulation application continuation,SEEUD        BAN   UN2S    UN                                             E007100787                                       
S,EEU,D,,,,,BAV,ZB,11730,VDHW,N40332400,E109595400,,N40332400,E109595400,W0050,03343,2,,,WGE,BAOTOU,SEEUD        BAV   ZB111730VDHW N40332400E109595400    N40332400E109595400W0050033432     WGEBAOTOU                        ,S,Simulation application continuation,SEEUD        BAV   ZB2S    UN                                             W005603343                                       
S,EEU,D,,,,,BCU,LR,10940,VDU,N46303930,E026493200,,N46303930,E026493200,E0070,01800,3,,418,WGE,BACAU,SEEUD        BCU   LR110940VDU  N46303930E026493200    N46303930E026493200E0070018003  418WGEBACAU                         ,S,Simulation application continuation,SEEUD        BCU   LR2S    UN                                             E0068                                            
S,EEU,D,,,,,BDB,UI,11260,VDHW,N57522600,E114135600,,N57522600,E114135600,W0100,02067,2,,,WGE,BODAYBO,SEEUD        BDB   UI111260VDHW N57522600E114135600    N57522600E114135600W0100020672     WGEBODAYBO                       ,S,Simulation application continuation,SEEUD        BDB   UI2S    UY                                             W0111                                            
S,EEU,D,,,,,BGS,LB,11200,VDHW,N42351380,E027321670,,N42351380,E027321670,E0060,00200,2,,304,WGE,BURGAS,SEEUD        BGS   LB111200VDHW N42351380E027321670    N42351380E027321670E0060002002  304WGEBURGAS                        ,S,Simulation application continuation,SEEUD        BGS   LB2S    UN                                             E006100200                                       
S,EEU,D,,,,,BGS,UW,11160,VDHW,N55334590,E052050350,,N55334590,E052050350,E0140,00700,2,,450,WGE,BEGISHEVO,SEEUD        BGS   UW111160VDHW N55334590E052050350    N55334590E052050350E0140007002  450WGEBEGISHEVO                     ,S,Simulation application continuation,SEEUD        BGS   UW2S    UN                                             E014200700                                       
S,EEU,D,,,,,BHS,ZU,11790,VDHW,N30304200,E104120000,,N30304200,E104120000,W0020,01624,2,,,WGE,BAIHESI,SEEUD        BHS   ZU111790VDHW N30304200E104120000    N30304200E104120000W0020016242     WGEBAIHESI                       ,S,Simulation application continuation,SEEUD        BHS   ZU2S    UN                                             W002501624                                       
S,EEU,D,,,,,BHY,ZG,11710,VDHW,N21351200,E109255400,,N21351200,E109255400,W0020,00115,2,,525,WGE,NANKANG,SEEUD        BHY   ZG111710VDHW N21351200E109255400    N21351200E109255400W0020001152  525WGENANKANG                       ,S,Simulation application continuation,SEEUD        BHY   ZG2S    UN                                             W002300115                                       
S,EEU,D,,,,,BJZ,ZB,10820,VDHW,N40031800,E113293600,,N40031800,E113293600,W0060,03467,2,,,WGE,BEIJIAZAO,SEEUD        BJZ   ZB110820VDHW N40031800E113293600    N40031800E113293600W0060034672     WGEBEIJIAZAO                     ,S,Simulation application continuation,SEEUD        BJZ   ZB2S    UN                                             W006703467                                       
S,EEU,D,,,,,BKS,LH,11580,VDH,N46475990,E021042600,,N46475990,E021042600,E0060,00302,2,,375,WGE,BEKES,SEEUD        BKS   LH111580VDH  N46475990E021042600    N46475990E021042600E0060003022  375WGEBEKES                         ,S,Simulation application continuation,SEEUD        BKS   LH2S    UN                                             E005900302                                       
S,EEU,D,,,,,BL,UU,11000,VDHW,N50381280,E036363070,,N50381250,E036363020,E0080,00700,2,,571,WGE,BELGOROD,SEEUD        BL    UU111000VDHW N50381280E036363070    N50381250E036363020E0080007002  571WGEBELGOROD                      ,S,Simulation application continuation,SEEUD        BL    UU2S    UN                                             E009500700                                       
S,EEU,D,,,,,BLG,UH,11360,VDHW,N50233600,E127253520,,N50233600,E127253520,W0130,00800,2,,,WGE,BLAGOVESHCHENSK,SEEUD        BLG   UH111360VDHW N50233600E127253520    N50233600E127253520W0130008002     WGEBLAGOVESHCHENSK               ,S,Simulation application continuation,SEEUD        BLG   UH2S    UN                                             W012800800                                       
S,EEU,D,,,,,BLH,UA,11370,VDH,N46525910,E074590170,,N46525910,E074590170,E0070,01400,2,,,WGE,BALKHASH,SEEUD        BLH   UA111370VDH  N46525910E074590170    N46525910E074590170E0070014002     WGEBALKHASH                      ,S,Simulation application continuation,SEEUD        BLH   UA2S    UU                                             E007001400                                       
S,EEU,D,,,,,BLO,LB,11750,VDH,N42400160,E023485020,,N42400160,E023485020,E0050,03100,2,,285,WGE,BAILOVO,SEEUD        BLO   LB111750VDH  N42400160E023485020    N42400160E023485020E0050031002  285WGEBAILOVO                       ,S,Simulation application continuation,SEEUD        BLO   LB2S    UN                                             E0057                                            
S,EEU,D,,,,,BLZ,UL,11040,VDHW,N60010200,E037451900,,N60010200,E037451900,E0130,00459,2,,411,WGE,BELOZERSK,SEEUD        BLZ   UL111040VDHW N60010200E037451900    N60010200E037451900E0130004592  411WGEBELOZERSK                     ,S,Simulation application continuation,SEEUD        BLZ   UL2S    UN                                             E014400459                                       
S,EEU,D,,,,,BMK,UW,11340,VDHW,N54154670,E048133180,,N54154670,E048133180,E0130,00400,2,,407,WGE,ULYANOVSK-BARATAYEVKA,SEEUD        BMK   UW111340VDHW N54154670E048133180    N54154670E048133180E0130004002  407WGEULYANOVSK-BARATAYEVKA         ,S,Simulation application continuation,SEEUD        BMK   UW2S    UN                                             E013000400                                       
S,EEU,D,,,,,BNN,ZP,11630,VDHW,N21584800,E100451800,,N21584800,E100451800,W0010,01837,2,,266,WGE,XISHUANGBANNA,SEEUD        BNN   ZP111630VDHW N21584800E100451800    N21584800E100451800W0010018372  266WGEXISHUANGBANNA                 ,S,Simulation application continuation,SEEUD        BNN   ZP2S    UN                                             W001201837                                       
S,EEU,D,,,,,BNO,LK,11445,VDH,N49090023,E016413329,,N49090023,E016413329,E0050,00800,2,,318,WGE,BRNO,SEEUD        BNO   LK111445VDH  N49090023E016413329    N49090023E016413329E0050008002  318WGEBRNO                          ,S,Simulation application continuation,SEEUD        BNO   LK2S    UN                                             E005400800                                       
S,EEU,D,,,,,BNU,UA,11500,VDHW,N45202300,E055072100,,N45202300,E055072100,E0070,00001,2,,369,WGE,BEINEU,SEEUD        BNU   UA111500VDHW N45202300E055072100    N45202300E055072100E0070000012  369WGEBEINEU                        ,S,Simulation application continuation,SEEUD        BNU   UA2S    UY                                             E0084                                            
S,EEU,D,,,,,BRP,UK,11590,VDHW,N50170850,E030540350,,N50170850,E030540350,E0070,00423,2,,481,WGE,BORYSPIL (KYIV),SEEUD        BRP   UK111590VDHW N50170850E030540350    N50170850E030540350E0070004232  481WGEBORYSPIL (KYIV)               ,S,Simulation application continuation,SEEUD        BRP   UK2S    UN                                             E008400423                                       
S,EEU,D,,,,,BRT,UI,11360,VDHW,N56221950,E101410890,,N56221950,E101410890,W0020,01575,2,,,WGE,BRATSK,SEEUD        BRT   UI111360VDHW N56221950E101410890    N56221950E101410890W0020015752     WGEBRATSK                        ,S,Simulation application continuation,SEEUD        BRT   UI2S    UN                                             W003201575                                       
S,EEU,D,,,,,BRT,UM,11375,VDH,N52063370,E023531570,,N52063370,E023531570,E0070,00500,2,,493,WGE,BREST,SEEUD        BRT   UM111375VDH  N52063370E023531570    N52063370E023531570E0070005002  493WGEBREST                         ,S,Simulation application continuation,SEEUD        BRT   UM2S    UU                                             E007600500                                       
S,EEU,D,,,,,BRV,LR,11760,VDHW,N45340300,E025335300,,N45340300,E025335300,E0060,05900,2,,439,WGE,BRASOV,SEEUD        BRV   LR111760VDHW N45340300E025335300    N45340300E025335300E0060059002  439WGEBRASOV                        ,S,Simulation application continuation,SEEUD        BRV   LR2S    UN                                             E006405900                                       
S,EEU,D,,,,,BSE,ZG,11590,VDHW,N23552400,E106360600,,N23552400,E106360600,W0020,00620,2,,412,WGE,BOSE,SEEUD        BSE   ZG111590VDHW N23552400E106360600    N23552400E106360600W0020006202  412WGEBOSE                          ,S,Simulation application continuation,SEEUD        BSE   ZG2S    UN                                             W002200620                                       
S,EEU,D,,,,,BTG,UE,11350,VDHW,N67384500,E134414700,,N67384500,E134414700,W0180,00689,2,,,WGE,BATAGAY,SEEUD        BTG   UE111350VDHW N67384500E134414700    N67384500E134414700W0180006892     WGEBATAGAY                       ,S,Simulation application continuation,SEEUD        BTG   UE2S    UN                                             W018000689                                       
S,EEU,D,,,,,BTO,ZB,11590,VDHW,N38061800,E116343600,,N38061800,E116343600,W0060,00001,2,,523,WGE,POTOU,SEEUD        BTO   ZB111590VDHW N38061800E116343600    N38061800E116343600W0060000012  523WGEPOTOU                         ,S,Simulation application continuation,SEEUD        BTO   ZB2S    UN                                             W0071                                            
S,EEU,D,,,,,BUD,LH,11730,VDHA,N47270160,E019145800,,N47270140,E019145750,E0050,00531,2,,387,WGE,BUDAPEST,SEEUD        BUD   LH111730VDHA N47270160E019145800    N47270140E019145750E0050005312  387WGEBUDAPEST                      ,S,Simulation application continuation,SEEUD        BUD   LH2S    UN                                             E0057                                            
S,EEU,D,,,,,BUG,LH,11340,VDH,N46404000,E019405400,,N46404000,E019405400,E0050,00407,2,,338,WGE,BUGAC,SEEUD        BUG   LH111340VDH  N46404000E019405400    N46404000E019405400E0050004072  338WGEBUGAC                         ,S,Simulation application continuation,SEEUD        BUG   LH2S    UN                                             E005700407                                       
S,EEU,D,,,,,BYZ,EP,11270,VDH,N53055430,E017581820,,N53055430,E017581820,E0060,00300,2,,336,WGE,BYDGOSZCZ,SEEUD        BYZ   EP111270VDH  N53055430E017581820    N53055430E017581820E0060003002  336WGEBYDGOSZCZ                     ,S,Simulation application continuation,SEEUD        BYZ   EP2S    UN                                             E006300300                                       
S,EEU,D,,,,,BZW,US,11160,VDHW,N63552000,E065025200,,N63552000,E065025200,E0210,00100,2,,404,WGE,BEREZOVO,SEEUD        BZW   US111160VDHW N63552000E065025200    N63552000E065025200E0210001002  404WGEBEREZOVO                      ,S,Simulation application continuation,SEEUD        BZW   US2S    UY                                             E021600100                                       
S,EEU,D,,,,,CDX,ZU,11635,VDHW,N31150000,E104224800,,N31150000,E104224800,W0020,01772,2,,,WGE,DEXIN,SEEUD        CDX   ZU111635VDHW N31150000E104224800    N31150000E104224800W0020017722     WGEDEXIN                         ,S,Simulation application continuation,SEEUD        CDX   ZU2S    UN                                             W002601772                                       
S,EEU,D,,,,,CEH,ZP,11340,VDHW,N26395400,E100431200,,N26395400,E100431200,W0010,08625,2,,390,WGE,CHENGHAI,SEEUD        CEH   ZP111340VDHW N26395400E100431200    N26395400E100431200W0010086252  390WGECHENGHAI                      ,S,Simulation application continuation,SEEUD        CEH   ZP2S    UY                                             W001508625                                       
S,EEU,D,,,,,CEN,ZG,11460,VDHW,N23090600,E113250000,,N23090600,E113250000,W0030,00354,2,,555,WGE,CENCUN,SEEUD        CEN   ZG111460VDHW N23090600E113250000    N23090600E113250000W0030003542  555WGECENCUN                        ,S,Simulation application continuation,SEEUD        CEN   ZG2S    UN                                             W003300354                                       
S,EEU,D,,,,,CGO,ZH,11450,VDHW,N34310600,E113503600,,N34310600,E113503600,W0040,00518,2,,523,WGE,XINZHENG,SEEUD        CGO   ZH111450VDHW N34310600E113503600    N34310600E113503600W0040005182  523WGEXINZHENG                      ,S,Simulation application continuation,SEEUD        CGO   ZH2S    UN                                             W005600518                                       
S,EEU,D,,,,,CGT,ZS,11250,VDLW,N31123600,E121113600,,N31123600,E121113600,W0060,00079,1,,362,WGE,CHONGGU,SEEUD        CGT   ZS111250VDLW N31123600E121113600    N31123600E121113600W0060000791  362WGECHONGGU                       ,S,Simulation application continuation,SEEUD        CGT   ZS2S    UN                                             W006500079                                       
S,EEU,D,,,,,CHF,ZY,11550,VDHW,N42112400,E118484200,,N42112400,E118484200,W0090,02454,2,,464,WGE,CHIFENG,SEEUD        CHF   ZY111550VDHW N42112400E118484200    N42112400E118484200W0090024542  464WGECHIFENG                       ,S,Simulation application continuation,SEEUD        CHF   ZY2S    UN                                             W008802454                                       
S,EEU,D,,,,,CHG,ZY,11450,VDHW,N41321200,E120260000,,N41321200,E120260000,W0080,00600,2,,523,WGE,CHAOYANG,SEEUD        CHG   ZY111450VDHW N41321200E120260000    N41321200E120260000W0080006002  523WGECHAOYANG                      ,S,Simulation application continuation,SEEUD        CHG   ZY2S    UN                                             W009000600                                       
S,EEU,D,,,,,CHI,ZY,11680,VDHW,N39160000,E122370000,,N39160000,E122370000,W0080,00151,2,,512,WGE,CHANGHAI,SEEUD        CHI   ZY111680VDHW N39160000E122370000    N39160000E122370000W0080001512  512WGECHANGHAI                      ,S,Simulation application continuation,SEEUD        CHI   ZY2S    UN                                             W008800151                                       
S,EEU,D,,,,,CKG,ZU,11610,VDHW,N29444800,E106391200,,N29444800,E106391200,W0030,01371,2,,514,WGE,JIANGBEI,SEEUD        CKG   ZU111610VDHW N29444800E106391200    N29444800E106391200W0030013712  514WGEJIANGBEI                      ,S,Simulation application continuation,SEEUD        CKG   ZU2S    UN                                             W002901371                                       
S,EEU,D,,,,,CLJ,LR,11120,VDHW,N46480060,E023471410,,N46480060,E023471410,E0050,01600,2,,416,WGE,CLUJ NAPOCA,SEEUD        CLJ   LR111120VDHW N46480060E023471410    N46480060E023471410E0050016002  416WGECLUJ NAPOCA                   ,S,Simulation application continuation,SEEUD        CLJ   LR2S    UY                                             E0064                                            
S,EEU,D,,,,,CMP,EP,11450,VDH,N52080000,E016430900,,N52080000,E016430900,E0050,00300,2,,527,WGE,CZEMPIN,SEEUD        CMP   EP111450VDH  N52080000E016430900    N52080000E016430900E0050003002  527WGECZEMPIN                       ,S,Simulation application continuation,SEEUD        CMP   EP2S    UU                                             E005900300                                       
S,EEU,D,,,,,CND,LR,11270,VDH,N44170800,E028284200,,N44170800,E028284200,E0070,00300,2,,486,WGE,CONSTANTA,SEEUD        CND   LR111270VDH  N44170800E028284200    N44170800E028284200E0070003002  486WGECONSTANTA                     ,S,Simulation application continuation,SEEUD        CND   LR2S    UU                                             E006600300                                       
S,EEU,D,,,,,CON,ZG,11300,VDHW,N23351800,E113351200,,N23351800,E113351200,W0030,00253,2,,542,WGE,CONGHUA,SEEUD        CON   ZG111300VDHW N23351800E113351200    N23351800E113351200W0030002532  542WGECONGHUA                       ,S,Simulation application continuation,SEEUD        CON   ZG2S    UN                                             W003400253                                       
S,EEU,D,,,,,CRV,LR,11020,VDH,N44190700,E023552190,,N44190700,E023552190,E0050,00600,2,,368,WGE,CRAIOVA,SEEUD        CRV   LR111020VDH  N44190700E023552190    N44190700E023552190E0050006002  368WGECRAIOVA                       ,S,Simulation application continuation,SEEUD        CRV   LR2S    UN                                             E006000600                                       
S,EEU,D,,,,,CSS,ZG,11060,VDHW,N23314800,E116290000,,N23314800,E116290000,W0040,00066,2,,,WGE,CHAOSHAN,SEEUD        CSS   ZG111060VDHW N23314800E116290000    N23314800E116290000W0040000662     WGECHAOSHAN                      ,S,Simulation application continuation,SEEUD        CSS   ZG2S    UY                                             W003900066                                       
S,EEU,D,,,,,CTU,ZU,11570,VDHW,N30342400,E103563600,,N30342400,E103563600,W0020,01657,2,,467,WGE,SHUANGLIU,SEEUD        CTU   ZU111570VDHW N30342400E103563600    N30342400E103563600W0020016572  467WGESHUANGLIU                     ,S,Simulation application continuation,SEEUD        CTU   ZU2S    UN                                             W002401657                                       
S,EEU,D,,,,,CZH,ZU,11450,VDHW,N30384200,E103411200,,N30384200,E103411200,W0020,01624,2,,563,WGE,CHONGZHOU,SEEUD        CZH   ZU111450VDHW N30384200E103411200    N30384200E103411200W0020016242  563WGECHONGZHOU                     ,S,Simulation application continuation,SEEUD        CZH   ZU2S    UN                                             W002301624                                       
S,EEU,D,,,,,CZO,ZS,11380,VDHW,N31551947,E119463297,,N31551947,E119463297,W0040,00052,2,,468,WGE,CHANGZHOU,SEEUD        CZO   ZS111380VDHW N31551947E119463297    N31551947E119463297W0040000522  468WGECHANGZHOU                     ,S,Simulation application continuation,SEEUD        CZO   ZS2S    UN                                             W006400052                                       
S,EEU,D,,,,,DAL,ZP,11260,VDHW,N25383600,E100192400,,N25383600,E100192400,W0010,07215,2,,543,WGE,DALI,SEEUD        DAL   ZP111260VDHW N25383600E100192400    N25383600E100192400W0010072152  543WGEDALI                          ,S,Simulation application continuation,SEEUD        DAL   ZP2S    UN                                             W001407215                                       
S,EEU,D,,,,,DAR,EP,11420,VDHW,N54243700,E016231700,,N54243700,E016231700,E0040,00100,2,,386,WGE,DARLOWO,SEEUD        DAR   EP111420VDHW N54243700E016231700    N54243700E016231700E0040001002  386WGEDARLOWO                       ,S,Simulation application continuation,SEEUD        DAR   EP2S    UN                                             E006100100                                       
S,EEU,D,,,,,DBA,ZJ,11540,VDHW,N19094200,E110263000,,N19094200,E110263000,W0020,00108,2,,207,WGE,BOAO,SEEUD        DBA   ZJ111540VDHW N19094200E110263000    N19094200E110263000W0020001082  207WGEBOAO                          ,S,Simulation application continuation,SEEUD        DBA   ZJ2S    UN                                             W002100108                                       
S,EEU,D,,,,,DBL,ZY,11540,VDHW,N38574200,E121341200,,N38574200,E121341200,W0070,00194,2,,598,WGE,DALIAN,SEEUD        DBL   ZY111540VDHW N38574200E121341200    N38574200E121341200W0070001942  598WGEDALIAN                        ,S,Simulation application continuation,SEEUD        DBL   ZY2S    UN                                             W008600194                                       
S,EEU,D,,,,,DCD,ZH,11425,VDHW,N30262400,E114093000,,N30262400,E114093000,W0050,00164,2,,,WGE,CAIDIAN,SEEUD        DCD   ZH111425VDHW N30262400E114093000    N30262400E114093000W0050001642     WGECAIDIAN                       ,S,Simulation application continuation,SEEUD        DCD   ZH2S    UN                                             W004800164                                       
S,EEU,D,,,,,DCH,ZU,11330,VDHW,N30311800,E097083000,,N30311800,E097083000,W0010,14180,2,,,WGE,BANGDA,SEEUD        DCH   ZU111330VDHW N30311800E097083000    N30311800E097083000W0010141802     WGEBANGDA                        ,S,Simulation application continuation,SEEUD        DCH   ZU2S    UN                                             W001014180                                       
S,EEU,D,,,,,DDG,ZY,11390,VDHW,N40152400,E124170000,,N40152400,E124170000,W0080,00321,2,,426,WGE,DANDONG,SEEUD        DDG   ZY111390VDHW N40152400E124170000    N40152400E124170000W0080003212  426WGEDANDONG                       ,S,Simulation application continuation,SEEUD        DDG   ZY2S    UN                                             W009400321                                       
S,EEU,D,,,,,DEM,UE,11380,VDHW,N62322800,E114011500,,N62322800,E114011500,W0120,01378,2,,427,WGE,MIRNY,SEEUD        DEM   UE111380VDHW N62322800E114011500    N62322800E114011500W0120013782  427WGEMIRNY                         ,S,Simulation application continuation,SEEUD        DEM   UE2S    UN                                             W012001378                                       
S,EEU,D,,,,,DGP,EV,11410,VDLW,N55565000,E026403200,,N55565000,E026403200,E0059,00400,1,,294,WGE,DAUGAVPILS,SEEUD        DGP   EV111410VDLW N55565000E026403200    N55565000E026403200E0059004001  294WGEDAUGAVPILS                    ,S,Simulation application continuation,SEEUD        DGP   EV2S    UN                                             E009400400                                       
S,EEU,D,,,,,DHB,ZH,11445,VDHW,N30415400,E113581800,,N30415400,E113581800,W0050,00328,2,,441,WGE,HEBAOHU,SEEUD        DHB   ZH111445VDHW N30415400E113581800    N30415400E113581800W0050003282  441WGEHEBAOHU                       ,S,Simulation application continuation,SEEUD        DHB   ZH2S    UN                                             W004800328                                       
S,EEU,D,,,,,DHC,ZB,11230,VDHW,N41074200,E118024800,,N41074200,E118024800,W0060,02254,2,,491,WGE,CHENGDE,SEEUD        DHC   ZB111230VDHW N41074200E118024800    N41074200E118024800W0060022542  491WGECHENGDE                       ,S,Simulation application continuation,SEEUD        DHC   ZB2S    UN                                             W008302254                                       
S,EEU,D,,,,,DHN,ZY,11650,VDHW,N41384200,E122065400,,N41384200,E122065400,W0080,00001,2,,460,WGE,DAHUSHAN,SEEUD        DHN   ZY111650VDHW N41384200E122065400    N41384200E122065400W0080000012  460WGEDAHUSHAN                      ,S,Simulation application continuation,SEEUD        DHN   ZY2S    UN                                             W0094                                            
S,EEU,D,,,,,DHP,ZH,11375,VDHW,N30521200,E114281200,,N30521200,E114281200,W0050,00180,2,,,WGE,HUANGPI,SEEUD        DHP   ZH111375VDHW N30521200E114281200    N30521200E114281200W0050001802     WGEHUANGPI                       ,S,Simulation application continuation,SEEUD        DHP   ZH2S    UN                                             W005000180                                       
S,EEU,D,,,,,DJC,ZL,11520,VDHW,N36461200,E103263000,,N36461200,E103263000,W0030,07559,2,,,WGE,WANGJIACHUAN,SEEUD        DJC   ZL111520VDHW N36461200E103263000    N36461200E103263000W0030075592     WGEWANGJIACHUAN                  ,S,Simulation application continuation,SEEUD        DJC   ZL2S    UN                                             W002807559                                       
S,EEU,D,,,,,DJQ,ZW,11470,VDHW,N38130000,E085263600,,N38130000,E085263600,E0020,04042,2,,516,WGE,YUDU,SEEUD        DJQ   ZW111470VDHW N38130000E085263600    N38130000E085263600E0020040422  516WGEYUDU                          ,S,Simulation application continuation,SEEUD        DJQ   ZW2S    UY                                             E002004042                                       
S,EEU,D,,,,,DJT,ZP,11460,VDHW,N25315400,E103361800,,N25315400,E103361800,W0020,07592,2,,555,WGE,MALONG,SEEUD        DJT   ZP111460VDHW N25315400E103361800    N25315400E103361800W0020075922  555WGEMALONG                        ,S,Simulation application continuation,SEEUD        DJT   ZP2S    UY                                             W001907592                                       
