record_type,area_code,sec,subsection_code,airport_icao,icao_code,sub,vor_ident,navaid_icao_code,vor_frequency,navaid_class,vor_latitude,vor_longitude,dme_ident,dme_latitude,dme_longitude,station_declination,dme_elevation,figure_of_merit,ils_dme_bias,frequency_protection,datum_code,vor_name,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123
S,EUR,D,,,,,AMS,EH,11395,DL,,,AMS,N52195750,E004422050,,00001,1,,183,WGE,AMSTERDAM,SEURD        AMS   EH111395 DL                     AMS N52195750E004422050     000011  183WGEAMSTERDAM                     ,S,Simulation application continuation,SEURD        AMS   EH2S    UN                                             E0025                                            
S,EUR,D,,,,,ANC,LI,11065,VDHW,N43351120,E013281600,,N43351130,E013281650,E0040,00879,2,,351,WGE,ANCONA,SEURD        ANC   LI111065VDHW N43351120E013281600    N43351130E013281650E0040008792  351WGEANCONA                        ,S,Simulation application continuation,SEURD        ANC   LI2S    UN                                             E004300879                                       
S,EUR,D,,,,,AND,EN,11220,VDHW,N69171618,E016082896,,N69171618,E016082896,E0080,00055,2,,,WGE,ANDOYA,SEURD        AND   EN111220VDHW N69171618E016082896    N69171618E016082896E0080000552     WGEANDOYA                        ,S,Simulation application continuation,SEURD        AND   EN2S    UU                                             E009300055                                       
S,EUR,D,,,,,ANE,ES,11330,DL,,,ANE,N59413830,E018033550,,00120,1,,374,WGE,ARLANDA (STOCKHOLM),SEURD        ANE   ES111330 DL                     ANE N59413830E018033550     001201  374WGEARLANDA (STOCKHOLM)           ,S,Simulation application continuation,SEURD        ANE   ES2S    UN                                             E0077                                            
S,EUR,D,,,,,ANG,LF,11105,DH,,,ANG,N47321270,W000510660,,00304,2,,448,WGE,ANGERS,SEURD        ANG   LF111105 DH                     ANG N47321270W000510660     003042  448WGEANGERS                        ,S,Simulation application continuation,SEURD        ANG   LF2S    UN                                             E0010                                            
S,EUR,D,,,,,ANL,LG,11560,TH,,,ANL,N39124920,E022443900,E0040,00082,2,,398,WGE,NEA ANCHIALOS,SEURD        ANL   LG111560 TH                     ANL N39124920E022443900E0040000822  398WGENEA ANCHIALOS                 ,S,Simulation application continuation,SEURD        ANL   LG2S    UN                                             E0051                                            
S,EUR,D,,,,,ANT,EB,11350,VDH,N51112570,E004282130,,N51112570,E004282130,E0010,00100,2,,185,WGE,ANTWERP (DEURNE),SEURD        ANT   EB111350VDH  N51112570E004282130    N51112570E004282130E0010001002  185WGEANTWERP (DEURNE)              ,S,Simulation application continuation,SEURD        ANT   EB2S    UN                                             E0025                                            
S,EUR,D,,,,,ANT,EF,11370,DH,,,ANT,N60514683,E025073655,,00314,2,,496,WGE,ANTONI,SEURD        ANT   EF111370 DH                     ANT N60514683E025073655     003142  496WGEANTONI                        ,S,Simulation application continuation,SEURD        ANT   EF2S    UU                                             E0106                                            
S,EUR,D,,,,,ANW,ES,11205,DL,,,ANW,N59424780,E017510930,,00176,1,,574,WGE,ARLANDA (STOCKHOLM),SEURD        ANW   ES111205 DL                     ANW N59424780E017510930     001761  574WGEARLANDA (STOCKHOLM)           ,S,Simulation application continuation,SEURD        ANW   ES2S    UN                                             E0076                                            
S,EUR,D,,,,,AOG,LE,10860,TH,,,AOG,N36385230,W006205660,W0010,00114,2,,402,WGE,ROTA,SEURD        AOG   LE110860 TH                     AOG N36385230W006205660W0010001142  402WGEROTA                          ,S,Simulation application continuation,SEURD        AOG   LE2S    UN                                             W0002                                            
S,EUR,D,,,,,ARA,LG,11270,VDH,N38093234,E021254588,,N38093234,E021254588,E0050,00073,2,,486,WGE,ARAXOS,SEURD        ARA   LG111270VDH  N38093234E021254588    N38093234E021254588E0050000732  486WGEARAXOS                        ,S,Simulation application continuation,SEURD        ARA   LG2S    UN                                             E004900073                                       
S,EUR,D,,,,,ARL,ES,11600,VDH,N59391230,E017545210,,N59391230,E017545210,E0060,00149,2,,359,WGE,ARLANDA (STOCKHOLM),SEURD        ARL   ES111600VDH  N59391230E017545210    N59391230E017545210E0060001492  359WGEARLANDA (STOCKHOLM)           ,S,Simulation application continuation,SEURD        ARL   ES2S    UN                                             E007600149                                       
S,EUR,D,,,,,ARR,LP,10830,DH,,,ARR,N38293392,W008574416,,01200,2,,314,WGE,ARRABIDA,SEURD        ARR   LP110830 DH                     ARR N38293392W008574416     012002  314WGEARRABIDA                      ,S,Simulation application continuation,SEURD        ARR   LP2S    UN                                             W0010                                            
S,EUR,D,,,,,ARS,ES,11280,VDHW,N59351040,E016390120,,N59351040,E016390120,E0040,00040,2,,272,WGE,AROS,SEURD        ARS   ES111280VDHW N59351040E016390120    N59351040E016390120E0040000402  272WGEAROS                          ,S,Simulation application continuation,SEURD        ARS   ES2S    UN                                             E007100040                                       
S,EUR,D,,,,,ARX,LG,11240,TH,,,ARX,N38091620,E021254380,E0040,00062,2,,421,WGE,ARAXOS,SEURD        ARX   LG111240 TH                     ARX N38091620E021254380E0040000622  421WGEARAXOS                        ,S,Simulation application continuation,SEURD        ARX   LG2S    UN                                             E0049                                            
S,EUR,D,,,,,AS,BG,10875,DL,,,AS,N68430991,W052473391,,00074,1,,,WGE,AASIAAT,SEURD        AS    BG110875 DL                     AS  N68430991W052473391     000741     WGEAASIAAT                       ,S,Simulation application continuation,SEURD        AS    BG2S    UN                                             W0275                                            
S,EUR,D,,,,,ASE,ES,11445,DL,,,ASE,N59381390,E017572650,,00145,1,,519,WGE,ARLANDA (STOCKHOLM),SEURD        ASE   ES111445 DL                     ASE N59381390E017572650     001451  519WGEARLANDA (STOCKHOLM)           ,S,Simulation application continuation,SEURD        ASE   ES2S    UN                                             E0076                                            
S,EUR,D,,,,,ASW,ES,11375,DL,,,ASW,N59351570,E017491090,,00234,1,,493,WGE,ARLANDA (STOCKHOLM),SEURD        ASW   ES111375 DL                     ASW N59351570E017491090     002341  493WGEARLANDA (STOCKHOLM)           ,S,Simulation application continuation,SEURD        ASW   ES2S    UN                                             E0076                                            
S,EUR,D,,,,,ATA,EN,11740,VDHW,N69583895,E023221825,,N69583895,E023221825,E0120,00035,2,,541,WGE,ALTA,SEURD        ATA   EN111740VDHW N69583895E023221825    N69583895E023221825E0120000352  541WGEALTA                          ,S,Simulation application continuation,SEURD        ATA   EN2S    UN                                             E013600035                                       
S,EUR,D,,,,,ATE,LE,11465,VDHW,N38171010,W000351200,,N38171040,W000351260,E0010,00197,2,,443,WGE,ALICANTE,SEURD        ATE   LE111465VDHW N38171010W000351200    N38171040W000351260E0010001972  443WGEALICANTE                      ,S,Simulation application continuation,SEURD        ATE   LE2S    UN                                             E0013                                            
S,EUR,D,,,,,ATV,LG,11440,VDH,N37531924,E023481619,,N37531924,E023481619,E0050,02378,2,,338,WGE,ATHENS,SEURD        ATV   LG111440VDH  N37531924E023481619    N37531924E023481619E0050023782  338WGEATHENS                        ,S,Simulation application continuation,SEURD        ATV   LG2S    UN                                             E005102378                                       
S,EUR,D,,,,,AUG,ED,11590,DU,,,AUG,N48253041,E010561552,,01548,1,,135,WGE,AUGSBURG,SEURD        AUG   ED111590 DU                     AUG N48253041E010561552     015481  135WGEAUGSBURG                      ,S,Simulation application continuation,SEURD        AUG   ED2S    UN                                             E0041                                            
S,EUR,D,,,,,AVD,LF,11060,TH,,,AVD,N47032910,E002374750,E0010,00603,2,,259,WGE,AVORD,SEURD        AVD   LF111060 TH                     AVD N47032910E002374750E0010006032  259WGEAVORD                         ,S,Simulation application continuation,SEURD        AVD   LF2S    UN                                             E0020                                            
S,EUR,D,,,,,AVI,LI,11640,TH,,,AVI,N46014033,E012351276,E0020,00400,2,,345,WGE,AVIANO,SEURD        AVI   LI111640 TH                     AVI N46014033E012351276E0020004002  345WGEAVIANO                        ,S,Simulation application continuation,SEURD        AVI   LI2S    UN                                             E0043                                            
S,EUR,D,,,,,AVN,LF,11460,VDHW,N43594330,E004444700,,N43594330,E004444700,E0020,00159,2,,408,WGE,AVIGNON,SEURD        AVN   LF111460VDHW N43594330E004444700    N43594330E004444700E0020001592  408WGEAVIGNON                       ,S,Simulation application continuation,SEURD        AVN   LF2S    UN                                             E002600159                                       
S,EUR,D,,,,,AXE,LG,11060,V L,N40384120,E022295240,,,,E0050,,1,,,WGE,ALEXANDRIA,SEURD        AXE   LG111060V L  N40384120E022295240                       E0050     1     WGEALEXANDRIA                    ,S,Simulation application continuation,SEURD        AXE   LG2S    UN                                             E0053                                            
S,EUR,D,,,,,AZR,LF,10965,VDTW,N43393500,E007132790,,N43393500,E007132790,E0020,00009,0,,405,WGE,NICE,SEURD        AZR   LF110965VDTW N43393500E007132790    N43393500E007132790E0020000090  405WGENICE                          ,S,Simulation application continuation,SEURD        AZR   LF2S    UN                                             E003100009                                       
S,EUR,D,,,,,BAK,ES,11270,DH,,,BAK,N57331860,E011583660,,00337,2,,336,WGE,BACKA,SEURD        BAK   ES111270 DH                     BAK N57331860E011583660     003372  336WGEBACKA                         ,S,Simulation application continuation,SEURD        BAK   ES2S    UN                                             E0051                                            
S,EUR,D,,,,,BAL,EI,11580,VDH,N53175960,W006265200,,N53175960,W006265200,W0020,00300,2,,351,WGE,BALDONNEL,SEURD        BAL   EI111580VDH  N53175960W006265200    N53175960W006265200W0020003002  351WGEBALDONNEL                     ,S,Simulation application continuation,SEURD        BAL   EI2S    UN                                             W001400300                                       
S,EUR,D,,,,,BAM,ED,11400,VDH,N51193993,E007103714,,N51193993,E007103714,E0030,00865,2,,184,WGE,BARMEN,SEURD        BAM   ED111400VDH  N51193993E007103714    N51193993E007103714E0030008652  184WGEBARMEN                        ,S,Simulation application continuation,SEURD        BAM   ED2S    UN                                             E003300865                                       
S,EUR,D,,,,,BAN,LE,11280,VDHW,N41192480,W002374720,,N41192520,W002374770,E0000,03740,2,,359,WGE,BARAHONA,SEURD        BAN   LE111280VDHW N41192480W002374720    N41192520W002374770E0000037402  359WGEBARAHONA                      ,S,Simulation application continuation,SEURD        BAN   LE2S    UN                                             E000803740                                       
S,EUR,D,,,,,BAR,EN,11340,TH,,,BAR,N69024449,E018351103,E0090,00447,2,,272,WGE,BARDUFOSS,SEURD        BAR   EN111340 TH                     BAR N69024449E018351103E0090004472  272WGEBARDUFOSS                     ,S,Simulation application continuation,SEURD        BAR   EN2S    UN                                             E0106                                            
S,EUR,D,,,,,BAR,LI,11640,VDHW,N41083930,E016463520,,N41083930,E016463570,E0040,00121,0,,281,WGE,BARI,SEURD        BAR   LI111640VDHW N41083930E016463520    N41083930E016463570E0040001210  281WGEBARI                          ,S,Simulation application continuation,SEURD        BAR   LI2S    UN                                             E004600121                                       
S,EUR,D,,,,,BAY,ED,11060,V HW,N49590654,E011381206,,,,E0020,,2,,,WGE,BAYREUTH,SEURD        BAY   ED111060V HW N49590654E011381206                       E0020     2     WGEBAYREUTH                      ,S,Simulation application continuation,SEURD        BAY   ED2S    UN                                             E0044                                            
S,EUR,D,,,,,BBE,EB,11600,TH,,,BBE,N50452470,E004460750,E0020,00300,2,,309,WGE,BEAUVECHAIN,SEURD        BBE   EB111600 TH                     BBE N50452470E004460750E0020003002  309WGEBEAUVECHAIN                   ,S,Simulation application continuation,SEURD        BBE   EB2S    UN                                             E0026                                            
S,EUR,D,,,,,BBI,ED,11410,VDHW,N52203125,E013271457,,N52203125,E013271457,E0050,00199,2,,237,WGE,BERLIN BRANDENBURG,SEURD        BBI   ED111410VDHW N52203125E013271457    N52203125E013271457E0050001992  237WGEBERLIN BRANDENBURG            ,S,Simulation application continuation,SEURD        BBI   ED2S    UY                                             E005000199                                       
S,EUR,D,,,,,BBI,LE,11220,VDHW,N41010010,W005272460,,N41010010,W005272490,W0000,02953,2,,393,WGE,SALAMANCA,SEURD        BBI   LE111220VDHW N41010010W005272460    N41010010W005272490W0000029532  393WGESALAMANCA                     ,S,Simulation application continuation,SEURD        BBI   LE2S    UY                                             W0000                                            
S,EUR,D,,,,,BBL,EB,10960,TH,,,BBL,N51100400,E005281580,E0030,00200,2,,241,WGE,KLEINE BROGEL,SEURD        BBL   EB110960 TH                     BBL N51100400E005281580E0030002002  241WGEKLEINE BROGEL                 ,S,Simulation application continuation,SEURD        BBL   EB2S    UN                                             E0028                                            
S,EUR,D,,,,,BCL,EG,10810,DT,,,BCL,N57283037,W007221310,,00051,0,,155,WGE,BENBECULA,SEURD        BCL   EG110810 DT                     BCL N57283037W007221310     000510  155WGEBENBECULA                     ,S,Simulation application continuation,SEURD        BCL   EG2S    UN                                             W0025                                            
S,EUR,D,,,,,BCN,EG,11745,VDH,N51433189,W003154692,,N51433189,W003154692,W0010,01450,2,,447,WGE,BRECON,SEURD        BCN   EG111745VDH  N51433189W003154692    N51433189W003154692W0010014502  447WGEBRECON                        ,S,Simulation application continuation,SEURD        BCN   EG2S    UN                                             W0001                                            
S,EUR,D,,,,,BCN,LE,11670,VDUW,N41182570,E002062810,,N41182590,E002062870,E0010,00001,2,,314,WGE,BARCELONA,SEURD        BCN   LE111670VDUW N41182570E002062810    N41182590E002062870E0010000012  314WGEBARCELONA                     ,S,Simulation application continuation,SEURD        BCN   LE2S    UN                                             E001900001                                       
S,EUR,D,,,,,BCS,LI,11355,VDLW,N40393090,E017570690,,N40393120,E017570730,E0040,00049,1,,,WGE,CASALE (BRINDISI),SEURD        BCS   LI111355VDLW N40393090E017570690    N40393120E017570730E0040000491     WGECASALE (BRINDISI)             ,S,Simulation application continuation,SEURD        BCS   LI2S    UY                                             E004700049                                       
S,EUR,D,,,,,BCY,LF,11735,VDHW,N47590710,E001452000,,N47590710,E001452000,E0010,00436,2,,247,WGE,ORLEANS,SEURD        BCY   LF111735VDHW N47590710E001452000    N47590710E001452000E0010004362  247WGEORLEANS                       ,S,Simulation application continuation,SEURD        BCY   LF2S    UU                                             E001800436                                       
S,EUR,D,,,,,BDF,EN,11420,VDHW,N69035357,E018275823,,N69035357,E018275823,E0090,00600,2,,549,WGE,BARDUFOSS,SEURD        BDF   EN111420VDHW N69035357E018275823    N69035357E018275823E0090006002  549WGEBARDUFOSS                     ,S,Simulation application continuation,SEURD        BDF   EN2S    UN                                             E010500600                                       
S,EUR,D,,,,,BDN,EG,10820,TH,,,BDN,N51085569,W001450955,E0010,00430,2,,375,WGE,BOSCOMBE DOWN,SEURD        BDN   EG110820 TH                     BDN N51085569W001450955E0010004302  375WGEBOSCOMBE DOWN                 ,S,Simulation application continuation,SEURD        BDN   EG2S    UN                                             E0005                                            
S,EUR,D,,,,,BDO,EN,11755,VDUW,N67160011,E014215348,,N67160011,E014215348,E0060,00101,2,,,WGE,BODO,SEURD        BDO   EN111755VDUW N67160011E014215348    N67160011E014215348E0060001012     WGEBODO                          ,S,Simulation application continuation,SEURD        BDO   EN2S    UN                                             E007800101                                       
S,EUR,D,,,,,BEJ,LP,11580,TL,,,BEJ,N38074230,W007553610,W0010,00700,1,,289,WGE,BEJA,SEURD        BEJ   LP111580 TL                     BEJ N38074230W007553610W0010007001  289WGEBEJA                          ,S,Simulation application continuation,SEURD        BEJ   LP2S    UN                                             W0007                                            
S,EUR,D,,,,,BEL,EG,11720,VDH,N54394012,W006134766,,N54394012,W006134766,W0010,00221,2,,460,WGE,BELFAST,SEURD        BEL   EG111720VDH  N54394012W006134766    N54394012W006134766W0010002212  460WGEBELFAST                       ,S,Simulation application continuation,SEURD        BEL   EG2S    UN                                             W001600221                                       
S,EUR,D,,,,,BEL,EK,11465,DH,,,BEL,N55472800,E012054500,,00135,2,,450,WGE,BELLA,SEURD        BEL   EK111465 DH                     BEL N55472800E012054500     001352  450WGEBELLA                         ,S,Simulation application continuation,SEURD        BEL   EK2S    UN                                             E0050                                            
S,EUR,D,,,,,BEN,EG,11395,VDL,N57284057,W007215508,,N57284057,W007215508,W0020,00046,1,,517,WGE,BENBECULA,SEURD        BEN   EG111395VDL  N57284057W007215508    N57284057W007215508W0020000461  517WGEBENBECULA                     ,S,Simulation application continuation,SEURD        BEN   EG2S    UN                                             W0025                                            
S,EUR,D,,,,,BFS,EB,11150,TH,,,BFS,N50142910,E004391170,E0020,01000,2,,193,WGE,FLORENNES,SEURD        BFS   EB111150 TH                     BFS N50142910E004391170E0020010002  193WGEFLORENNES                     ,S,Simulation application continuation,SEURD        BFS   EB2S    UN                                             E0025                                            
S,EUR,D,,,,,BGD,LY,11205,VDH,N44490970,E020184020,,N44491000,E020184050,E0050,00300,2,,450,WGE,BELGRADE,SEURD        BGD   LY111205VDH  N44490970E020184020    N44491000E020184050E0050003002  450WGEBELGRADE                      ,S,Simulation application continuation,SEURD        BGD   LY2S    UN                                             E005500300                                       
S,EUR,D,,,,,BGE,ES,11660,DH,,,BGE,N57510690,E019014660,,00131,2,,329,WGE,BUNGE,SEURD        BGE   ES111660 DH                     BGE N57510690E019014660     001312  329WGEBUNGE                         ,S,Simulation application continuation,SEURD        BGE   ES2S    UN                                             E0076                                            
S,EUR,D,,,,,BGR,LE,11220,VDHW,N41565170,E003123190,,N41565170,E003123270,E0020,01083,2,,390,WGE,BAGUR,SEURD        BGR   LE111220VDHW N41565170E003123190    N41565170E003123270E0020010832  390WGEBAGUR                         ,S,Simulation application continuation,SEURD        BGR   LE2S    UN                                             E0022                                            
S,EUR,D,,,,,BHD,EG,11205,VDH,N50235496,W003293728,,N50235496,W003293728,W0000,00218,2,,329,WGE,BERRY HEAD,SEURD        BHD   EG111205VDH  N50235496W003293728    N50235496W003293728W0000002182  329WGEBERRY HEAD                    ,S,Simulation application continuation,SEURD        BHD   EG2S    UN                                             W0000                                            
S,EUR,D,,,,,BIG,EG,11510,VDHW,N51195115,E000020532,,N51195115,E000020532,E0010,00589,2,,465,WGE,BIGGIN,SEURD        BIG   EG111510VDHW N51195115E000020532    N51195115E000020532E0010005892  465WGEBIGGIN                        ,S,Simulation application continuation,SEURD        BIG   EG2S    UN                                             E001100589                                       
S,EUR,D,,,,,BKD,ED,11770,VDHW,N53020429,E011324638,,N53020429,E011324638,E0020,00083,2,,409,WGE,BRUENKENDORF,SEURD        BKD   ED111770VDHW N53020429E011324638    N53020429E011324638E0020000832  409WGEBRUENKENDORF                  ,S,Simulation application continuation,SEURD        BKD   ED2S    UN                                             E0046                                            
S,EUR,D,,,,,BKY,EG,11625,VDH,N51592317,E000034287,,N51592317,E000034287,E0010,00486,2,,566,WGE,BARKWAY,SEURD        BKY   EG111625VDH  N51592317E000034287    N51592317E000034287E0010004862  566WGEBARKWAY                       ,S,Simulation application continuation,SEURD        BKY   EG2S    UN                                             E001000486                                       
S,EUR,D,,,,,BLA,EN,11520,DL,,,BLA,N60391784,E011434372,,02162,1,,466,WGE,BLAENGA,SEURD        BLA   EN111520 DL                     BLA N60391784E011434372     021621  466WGEBLAENGA                       ,S,Simulation application continuation,SEURD        BLA   EN2S    UN                                             E0054                                            
S,EUR,D,,,,,BLC,LY,11610,VDH,N43145530,E021214190,,N43145530,E021214190,E0050,01200,2,,285,WGE,BLACE,SEURD        BLC   LY111610VDH  N43145530E021214190    N43145530E021214190E0050012002  285WGEBLACE                         ,S,Simulation application continuation,SEURD        BLC   LY2S    UN                                             E005501200                                       
S,EUR,D,,,,,BLM,LF,11745,VDHW,N47375810,E007295820,,N47375810,E007295820,E0020,00886,2,,328,WGE,BASEL-MULHOUSE,SEURD        BLM   LF111745VDHW N47375810E007295820    N47375810E007295820E0020008862  328WGEBASEL-MULHOUSE                ,S,Simulation application continuation,SEURD        BLM   LF2S    UN                                             E0033                                            
S,EUR,D,,,,,BLN,LE,11620,VDHW,N38090920,W003372900,,N38090910,W003372930,E0010,01772,2,,474,WGE,BAILEN,SEURD        BLN   LE111620VDHW N38090920W003372900    N38090910W003372930E0010017722  474WGEBAILEN                        ,S,Simulation application continuation,SEURD        BLN   LE2S    UN                                             E0005                                            
S,EUR,D,,,,,BLV,LE,11765,VDHW,N43181510,W002553130,,N43181550,W002553090,E0010,00098,2,,,WGE,BILBAO,SEURD        BLV   LE111765VDHW N43181510W002553130    N43181550W002553090E0010000982     WGEBILBAO                        ,S,Simulation application continuation,SEURD        BLV   LE2S    UN                                             E000600098                                       
S,EUR,D,,,,,BMC,LF,11375,VDHW,N44493700,W000431600,,N44493700,W000431600,E0000,00210,2,,414,WGE,BORDEAUX MERIGNAC,SEURD        BMC   LF111375VDHW N44493700W000431600    N44493700W000431600E0000002102  414WGEBORDEAUX MERIGNAC             ,S,Simulation application continuation,SEURD        BMC   LF2S    UU                                             E001200210                                       
S,EUR,D,,,,,BMN,ED,11745,VDLW,N53024651,E008453761,,N53024651,E008453761,E0020,00042,1,,328,WGE,BREMEN,SEURD        BMN   ED111745VDLW N53024651E008453761    N53024651E008453761E0020000421  328WGEBREMEN                        ,S,Simulation application continuation,SEURD        BMN   ED2S    UY                                             E0038                                            
S,EUR,D,,,,,BNA,EN,11440,VDHW,N70103455,E024565425,,N70103455,E024565425,E0130,00103,2,,269,WGE,BANAK,SEURD        BNA   EN111440VDHW N70103455E024565425    N70103455E024565425E0130001032  269WGEBANAK                         ,S,Simulation application continuation,SEURD        BNA   EN2S    UN                                             E014600103                                       
S,EUR,D,,,,,BND,ED,11365,DL,,,BND,N53023858,E008465570,,00033,1,,382,WGE,BREMEN,SEURD        BND   ED111365 DL                     BND N53023858E008465570     000331  382WGEBREMEN                        ,S,Simulation application continuation,SEURD        BND   ED2S    UN                                             E0038                                            
S,EUR,D,,,,,BNE,LF,11380,V HW,N50372920,E001542560,,,,E0010,,2,,,WGE,BOULOGNE SUR MER,SEURD        BNE   LF111380V HW N50372920E001542560                       E0010     2     WGEBOULOGNE SUR MER              ,S,Simulation application continuation,SEURD        BNE   LF2S    UN                                             E0017                                            
S,EUR,D,,,,,BNK,EN,11100,TL,,,BNK,N70035560,E024581157,E0130,00042,1,,,WGE,BANAK,SEURD        BNK   EN111100 TL                     BNK N70035560E024581157E0130000421     WGEBANAK                         ,S,Simulation application continuation,SEURD        BNK   EN2S    UN                                             E0145                                            
S,EUR,D,,,,,BNN,EG,11375,VDH,N51433419,W000325910,,N51433419,W000325910,E0010,00558,2,,414,WGE,BOVINGDON,SEURD        BNN   EG111375VDH  N51433419W000325910    N51433419W000325910E0010005582  414WGEBOVINGDON                     ,S,Simulation application continuation,SEURD        BNN   EG2S    UN                                             E000900558                                       
S,EUR,D,,,,,BNN,EN,11530,VDHW,N65272539,E012125163,,N65272539,E012125163,E0050,00070,2,,498,WGE,BRONNOY,SEURD        BNN   EN111530VDHW N65272539E012125163    N65272539E012125163E0050000702  498WGEBRONNOY                       ,S,Simulation application continuation,SEURD        BNN   EN2S    UN                                             E006300070                                       
S,EUR,D,,,,,BOA,LI,11710,VDHW,N44321330,E011172640,,N44321320,E011172690,E0030,00141,2,,349,WGE,BOLOGNA,SEURD        BOA   LI111710VDHW N44321330E011172640    N44321320E011172690E0030001412  349WGEBOLOGNA                       ,S,Simulation application continuation,SEURD        BOA   LI2S    UN                                             E0039                                            
S,EUR,D,,,,,BOO,EN,11080,TH,,,BOO,N67155849,E014214239,E0060,00128,2,,,WGE,BODO,SEURD        BOO   EN111080 TH                     BOO N67155849E014214239E0060001282     WGEBODO                          ,S,Simulation application continuation,SEURD        BOO   EN2S    UN                                             E0078                                            
S,EUR,D,,,,,BOR,ES,11760,VDH,N60251740,E015310910,,N60251740,E015310910,E0050,00513,2,,237,WGE,BORLANGE,SEURD        BOR   ES111760VDH  N60251740E015310910    N60251740E015310910E0050005132  237WGEBORLANGE                      ,S,Simulation application continuation,SEURD        BOR   ES2S    UN                                             E006900513                                       
S,EUR,D,,,,,BOV,LF,10965,VDL,N49261090,E002091150,,N49261090,E002091150,E0010,00301,1,,405,WGE,BEAUVAIS TILLE,SEURD        BOV   LF110965VDL  N49261090E002091150    N49261090E002091150E0010003011  405WGEBEAUVAIS TILLE                ,S,Simulation application continuation,SEURD        BOV   LF2S    UU                                             E001800301                                       
S,EUR,D,,,,,BPK,EG,11750,VDH,N51445905,W000062425,,N51445905,W000062425,E0010,00392,2,,271,WGE,BROOKMANS PARK,SEURD        BPK   EG111750VDH  N51445905W000062425    N51445905W000062425E0010003922  271WGEBROOKMANS PARK                ,S,Simulation application continuation,SEURD        BPK   EG2S    UN                                             E001000392                                       
S,EUR,D,,,,,BRA,LE,11645,VDHW,N40280890,W003332710,,N40280860,W003332750,E0000,01969,2,,,WGE,BARAJAS,SEURD        BRA   LE111645VDHW N40280890W003332710    N40280860W003332750E0000019692     WGEBARAJAS                       ,S,Simulation application continuation,SEURD        BRA   LE2S    UN                                             E000501969                                       
S,EUR,D,,,,,BRC,LD,11545,DH,,,BRC,N43165693,E016372083,,02564,2,,447,WGE,BRAC,SEURD        BRC   LD111545 DH                     BRC N43165693E016372083     025642  447WGEBRAC                          ,S,Simulation application continuation,SEURD        BRC   LD2S    UU                                             E0048                                            
S,EUR,D,,,,,BRL,LI,11105,VDLW,N45402300,E009405410,,N45402330,E009405360,E0030,00807,1,,448,WGE,BERGAMO,SEURD        BRL   LI111105VDLW N45402300E009405410    N45402330E009405360E0030008071  448WGEBERGAMO                       ,S,Simulation application continuation,SEURD        BRL   LI2S    UN                                             E003700807                                       
S,EUR,D,,,,,BRY,LF,11410,DH,,,BRY,N48242520,E003174120,,00289,2,,220,WGE,BRAY SUR SEINE,SEURD        BRY   LF111410 DH                     BRY N48242520E003174120     002892  220WGEBRAY SUR SEINE                ,S,Simulation application continuation,SEURD        BRY   LF2S    UN                                             E0022                                            
S,EUR,D,,,,,BSM,LI,11565,VDT,N45262140,E010191030,,N45262170,E010191060,E0030,00381,0,,399,WGE,BRESCIA,SEURD        BSM   LI111565VDT  N45262140E010191030    N45262170E010191060E0030003810  399WGEBRESCIA                       ,S,Simulation application continuation,SEURD        BSM   LI2S    UU                                             E003800381                                       
S,EUR,D,,,,,BSN,LF,11485,DH,,,BSN,N49111790,E003032350,,00632,2,,242,WGE,BOURSONNE,SEURD        BSN   LF111485 DH                     BSN N49111790E003032350     006322  242WGEBOURSONNE                     ,S,Simulation application continuation,SEURD        BSN   LF2S    UN                                             E0021                                            
S,EUR,D,,,,,BSO,EG,11000,TL,,,BSO,N51371680,W001055340,E0010,00243,1,,453,WGE,BENSON,SEURD        BSO   EG111000 TL                     BSO N51371680W001055340E0010002431  453WGEBENSON                        ,S,Simulation application continuation,SEURD        BSO   EG2S    UN                                             E0007                                            
S,EUR,D,,,,,BST,LF,11470,TL,,,BST,N48170430,W004270760,W0010,00328,1,,257,WGE,LANVEOC POULMIC,SEURD        BST   LF111470 TL                     BST N48170430W004270760W0010003281  257WGELANVEOC POULMIC               ,S,Simulation application continuation,SEURD        BST   LF2S    UN                                             W0001                                            
S,EUR,D,,,,,BT,LF,11610,VDLW,N48582880,E002271860,,N48582880,E002271860,E0010,00200,1,,583,WGE,LE BOURGET (PARIS),SEURD        BT    LF111610VDLW N48582880E002271860    N48582880E002271860E0010002001  583WGELE BOURGET (PARIS)            ,S,Simulation application continuation,SEURD        BT    LF2S    UN                                             E001900200                                       
S,EUR,D,,,,,BTA,LF,11415,VDHW,N42342490,E009282940,,N42342490,E009282940,E0030,00036,2,,484,WGE,BASTIA PORETTA,SEURD        BTA   LF111415VDHW N42342490E009282940    N42342490E009282940E0030000362  484WGEBASTIA PORETTA                ,S,Simulation application continuation,SEURD        BTA   LF2S    UN                                             E003500036                                       
S,EUR,D,,,,,BTZ,LF,11415,VDHW,N43275990,W001303700,,N43275990,W001303700,E0000,00276,2,,484,WGE,BIARRITZ PAYS BASQUE,SEURD        BTZ   LF111415VDHW N43275990W001303700    N43275990W001303700E0000002762  484WGEBIARRITZ PAYS BASQUE          ,S,Simulation application continuation,SEURD        BTZ   LF2S    UN                                             E001000276                                       
